cb_read,cb_write,ds_read,ds_write,cb_nodes,cb_config_list,POSIX_BYTES_READ_PERC,POSIX_UNIQUE_BYTES_PERC,POSIX_SHARED_BYTES_PERC,POSIX_READ_ONLY_BYTES_PERC,POSIX_READ_WRITE_BYTES_PERC,POSIX_WRITE_ONLY_BYTES_PERC,POSIX_UNIQUE_FILES_PERC,POSIX_SHARED_FILES_PERC,POSIX_READ_ONLY_FILES_PERC,POSIX_READ_WRITE_FILES_PERC,POSIX_WRITE_ONLY_FILES_PERC,POSIX_READS_PERC,POSIX_WRITES_PERC,POSIX_RW_SWITCHES_PERC,POSIX_SEQ_READS_PERC,POSIX_SEQ_WRITES_PERC,POSIX_CONSEC_READS_PERC,POSIX_CONSEC_WRITES_PERC,POSIX_FILE_NOT_ALIGNED_PERC,POSIX_MEM_NOT_ALIGNED_PERC,POSIX_SIZE_READ_0_100_PERC,POSIX_SIZE_READ_100_1K_PERC,POSIX_SIZE_READ_1K_10K_PERC,POSIX_SIZE_READ_10K_100K_PERC,POSIX_SIZE_READ_100K_1M_PERC,POSIX_SIZE_READ_1M_4M_PERC,POSIX_SIZE_READ_4M_10M_PERC,POSIX_SIZE_READ_10M_100M_PERC,POSIX_SIZE_READ_100M_1G_PERC,POSIX_SIZE_READ_1G_PLUS_PERC,POSIX_SIZE_WRITE_0_100_PERC,POSIX_SIZE_WRITE_100_1K_PERC,POSIX_SIZE_WRITE_1K_10K_PERC,POSIX_SIZE_WRITE_10K_100K_PERC,POSIX_SIZE_WRITE_100K_1M_PERC,POSIX_SIZE_WRITE_1M_4M_PERC,POSIX_SIZE_WRITE_4M_10M_PERC,POSIX_SIZE_WRITE_10M_100M_PERC,POSIX_SIZE_WRITE_100M_1G_PERC,POSIX_SIZE_WRITE_1G_PLUS_PERC,POSIX_ACCESS1_COUNT_PERC,POSIX_ACCESS2_COUNT_PERC,POSIX_ACCESS3_COUNT_PERC,POSIX_ACCESS4_COUNT_PERC,POSIX_OPENS_LOG10,POSIX_SEEKS_LOG10,POSIX_STATS_LOG10,POSIX_MMAPS_LOG10,POSIX_FSYNCS_LOG10,POSIX_MODE_LOG10,POSIX_MEM_ALIGNMENT_LOG10,POSIX_FILE_ALIGNMENT_LOG10,NPROCS_LOG10,POSIX_TOTAL_ACCESSES_LOG10,POSIX_TOTAL_BYTES_LOG10,POSIX_TOTAL_FILES_LOG10,agg_perf_by_slowest_LOG10
0,0,2,0,54,8,0.5,0.0,0.015625,1.6763806343078613e-08,0.015625,0.0,0.0,0.125,0.125,0.125,0.0,0.5,0.5,0.00048828125,0.24908447265625,0.251953125,0.0006103515625,0.00048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,4.214449096271685,10.235019852603168,0.9590413923210935,8.680897620305382
1,2,2,2,25,4,0.5,0.0,9.546056389808655e-08,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.5,0.0001220703125,0.2501220703125,0.25341796875,6.103515625e-05,0.0001220703125,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,4.515464513692379,9.933989856966994,0.7075701760979364,8.777740793573521
0,1,1,0,11,3,0.5,0.0,0.5,4.6100467443466187e-08,0.0,1.9138678908348083e-07,0.0,0.25,0.25,0.0,0.25,0.5,0.5,0.00048828125,0.49951171875,0.49951171875,0.49951171875,0.49951171875,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,3.9134482556262884,9.331929865805874,0.7075701760979364,8.811139644993363
0,1,1,0,52,4,0.0,0.0,2.416782081127167e-07,0.5,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.9990234375,0.0,0.9990234375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5198279937757189,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.9134482556262884,9.331929865805874,0.9590413923210935,8.831109267637942
1,0,2,0,5,1,0.0,0.0,8.0,3.2186508178710938e-06,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.9375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,7.525749905836812,0.9590413923210935,9.394750149023727
1,0,1,2,33,6,0.5,0.0,1.5273690223693848e-06,0.0,0.5,7.674098014831543e-07,0.0,0.5,0.0,0.25,0.25,0.5,0.5,0.001953125,0.24658203125,0.267578125,0.0029296875,0.005859375,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.7075701760979364,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,3.311563153319913,8.729869875145285,0.7075701760979364,8.515066787819904
1,2,1,0,63,8,0.5,0.0,0.25,0.0,0.0,4.0,0.0,0.125,0.0,0.0,0.125,0.5,0.5,0.03125,0.46875,0.46875,0.46875,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,8.428839880371134,0.9590413923210935,8.31599094656725
2,2,1,2,36,8,0.5,0.0,9.546056389808655e-08,4.7497451305389404e-08,0.0078125,4.784669727087021e-08,0.0,0.5,0.25,0.25,0.25,0.5,0.5,0.125,0.28125,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.5198279937757189,9.933989856966994,0.7075701760979364,8.760886443782303
0,1,1,1,51,7,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.9375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2329961103921538,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.813580988568192,7.224719924410113,0.7075701760979364,7.095206871442144
2,2,2,2,14,2,0.0,0.0,1.582503318786621e-05,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9921875,0.0,0.9375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,7.525749905836812,0.3222192947339193,7.424034644382196
0,1,0,2,6,2,1.0,0.0,0.0,3.2186508178710938e-06,0.0,1.2278556823730469e-05,0.0,0.0,0.125,0.0,0.125,1.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,1.5198279937757189,7.525749905836812,0.9590413923210935,9.852205465782461
2,2,2,2,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0453229787866574,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.7075701760979364,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,7.8267798943821525,0.3222192947339193,7.81021705282679
2,0,0,1,28,5,0.0,0.0,9.201467037200928e-07,0.0,4.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0043213737826426,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,9.030899870364351,0.3222192947339193,8.300195234001986
0,2,0,0,17,5,1.0,0.0,0.0,3.039836883544922e-06,0.0,3.069639205932617e-06,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2576785748691846,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,1.5198279937757189,8.127809886486812,0.3222192947339193,9.833684322537941
1,0,1,0,17,6,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5198279937757189,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,1.5198279937757189,8.127809886486812,0.9590413923210935,8.01593357674852
2,1,1,0,50,3,0.5,64.0,8.985400199890137e-06,0.0,0.0,6.124377250671387e-06,1.0,0.25,0.0,0.0,0.125,0.5,0.5,0.03125,0.46875,0.46875,0.46875,0.46875,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,7.8267798943821525,0.9590413923210935,8.535410435593182
2,1,1,0,54,7,0.0,0.0,0.0078125,9.499490261077881e-08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99993896484375,0.0,0.999755859375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0043213737826426,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,4.214449096271685,9.632959861358627,0.3222192947339193,8.529125355336902
0,0,1,1,32,8,0.0,8.0,1.8328428268432617e-05,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,0.9590413923210935,7.525749905836812,0.3222192947339193,7.69013691743982
2,1,0,0,16,6,0.0,0.0,0.0,0.0,0.0,9.822845458984375e-05,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0043213737826426,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,1.2329961103921538,6.622660018505832,0.3222192947339193,8.833262663199257
0,0,1,2,6,2,0.5,0.0,0.0,1.7881393432617188e-06,0.0,4.0,0.0,0.0,0.125,0.0,0.5,0.5,0.5,0.03125,0.46875,0.46875,0.46875,0.46875,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,7.8267798943821525,0.9590413923210935,7.866465826693775
2,2,2,2,17,5,1.0,0.0,6.461050361394882e-08,0.0,0.0,4.784669727087021e-08,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.99951171875,0.0,0.99609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2576785748691846,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,3.311563153319913,9.933989856966994,0.3222192947339193,10.034447652758162
0,1,2,2,51,7,0.5,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.5,0.03125,0.46875,0.46875,0.46875,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,10.235019852603168,0.9590413923210935,8.762917840531601
1,2,0,2,42,4,0.0,0.5,3.866851329803467e-06,4.291534423828125e-06,0.0,0.0,0.5,0.25,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5198279937757189,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,8.127809886486812,0.9590413923210935,8.138711551035994
0,1,0,1,24,5,1.0,0.0,0.0,0.0,0.0,1.2248754501342773e-05,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9921875,0.0,0.9375,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2576785748691846,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,2.1109262422664203,7.525749905836812,0.3222192947339193,9.907760721671801
0,1,2,0,45,6,0.5,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0078125,0.4921875,0.4921875,0.4921875,0.4921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.0107662335184253,9.632959861358627,0.9590413923210935,8.739990772469858
2,0,0,0,44,8,1.0,0.0,1.3667158782482147e-07,4.470348358154297e-08,0.0,9.569339454174042e-08,0.0,0.5,0.25,0.0,0.25,1.0,0.0,0.0,0.46875,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1172712956557642,0.9590413923210935,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.7075701760979364,2.4101020766428607,9.632959861358627,0.7075701760979364,9.790633165854379
1,0,0,0,21,2,1.0,0.0,4.0,0.0625,0.0,0.03125,0.0,0.125,0.125,0.0,0.125,1.0,0.0,0.0,0.99609375,0.0,0.99609375,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,3.311563153319913,8.729869875145285,0.9590413923210935,10.188903337491439
0,0,0,0,9,5,0.5,0.5,1.1455267667770386e-06,3.7997961044311523e-07,0.0,7.655471563339233e-07,1.0,0.5,0.25,0.0,0.25,0.5,0.5,0.125,0.28125,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.5198279937757189,8.729869875145285,0.7075701760979364,9.06680800972556
1,0,0,1,13,2,0.5,0.0,1.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.5,0.5,0.5,0.0078125,0.2548828125,0.2421875,0.0078125,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.0107662335184253,9.632959861358627,0.9590413923210935,9.300486419575892
2,0,0,0,54,3,0.5,0.0,4.887580871582031e-05,0.0,0.0,2.4497509002685547e-05,0.0,2.0,0.0,0.0,1.0,0.5,0.5,0.125,0.359375,0.359375,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.545307116465824,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,1.813580988568192,7.224719924410113,0.3222192947339193,7.252743132691872
0,0,2,1,44,4,0.5,0.0,0.0,8.381903171539307e-09,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.5,0.5,0.001953125,0.498046875,0.498046875,0.498046875,0.498046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6910814921229684,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.6124765641284373,10.235019852603168,0.9590413923210935,8.281165984007288
2,2,2,1,19,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.125,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,2.6405808064896528,0.9590413923210935,6.020600368872428,0.7075701760979364,1.5198279937757189,9.331929865805874,0.7075701760979364,8.37671962351545
0,1,2,2,37,2,0.0,0.0,6.461050361394882e-08,0.0,0.5,4.784669727087021e-08,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4991455078125,0.0,0.0003662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,3.9134482556262884,9.933989856966994,0.3222192947339193,8.598305227862632
2,2,2,1,37,3,0.0,0.0,0.0,3.2186508178710938e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2810333672477277,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.8512583487190752,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,1.5198279937757189,7.525749905836812,0.3222192947339193,7.412399958965925
0,0,2,2,35,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52734375,0.0,0.00390625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5198279937757189,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.9590413923210935,2.6405808064896528,0.9590413923210935,6.020600368872428,0.9590413923210935,3.311563153319913,8.729869875145285,0.9590413923210935,8.428130872641443
0,2,2,0,34,4,1.0,0.03125,7.019843906164169e-08,0.0,0.0,4.7963112592697144e-08,0.5,0.25,0.0,0.0,0.125,1.0,0.0,0.0,0.9990234375,0.0,0.9990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,3.9134482556262884,9.933989856966994,0.9590413923210935,9.968879435813925
0,0,1,1,10,7,0.5,0.0,0.0,1.0244548320770264e-08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.03125,0.29296875,0.29296875,0.0078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.545307116465824,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,10.235019852603168,0.3222192947339193,8.759211622854139
2,1,1,1,51,1,0.5,0.0625,0.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.5,0.5,0.03125,0.49609375,0.49609375,0.46875,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.545307116465824,1.5198279937757189,0.04139268515822507,-0.9999999999999996,0.9590413923210935,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,2.4101020766428607,8.428839880371134,0.3222192947339193,8.436809435048191
0,2,1,2,31,6,1.0,0.0,1.0337680578231812e-06,3.7997961044311523e-07,0.0,7.655471563339233e-07,0.0,0.25,0.125,0.0,0.125,1.0,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3996737214810382,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,1.5198279937757189,8.729869875145285,0.9590413923210935,9.924926834984422
2,2,2,1,51,2,0.0,128.0,128.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.96875,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2576785748691846,1.2329961103921538,0.04139268515822507,-0.9999999999999996,0.04139268515822507,0.04139268515822507,0.9590413923210935,6.020600368872428,0.9590413923210935,1.5198279937757189,6.923689957220694,0.3222192947339193,8.847979541450744
